PostalCode,Province,District,SubDistrict,AddressCode
64160,สุโขทัย,คีรีมาศ,นาเชิงคีรี,640307
64160,สุโขทัย,คีรีมาศ,หนองกระดิ่ง,640308
64160,สุโขทัย,คีรีมาศ,บ้านน้ำพุ,640309
64160,สุโขทัย,คีรีมาศ,ทุ่งยางเมือง,640310
64170,สุโขทัย,กงไกรลาศ,กง,640401
64170,สุโขทัย,กงไกรลาศ,บ้านกร่าง,640402
64170,สุโขทัย,กงไกรลาศ,ไกรนอก,640403
64170,สุโขทัย,กงไกรลาศ,ไกรกลาง,640404
64170,สุโขทัย,กงไกรลาศ,ไกรใน,640405
64170,สุโขทัย,กงไกรลาศ,ดงเดือย,640406
64170,สุโขทัย,กงไกรลาศ,ป่าแฝก,640407
64170,สุโขทัย,กงไกรลาศ,กกแรต,640408
64170,สุโขทัย,กงไกรลาศ,ท่าฉนวน,640409
64170,สุโขทัย,กงไกรลาศ,หนองตูม,640410
64170,สุโขทัย,กงไกรลาศ,บ้านใหม่สุขเกษม,640411
64130,สุโขทัย,ศรีสัชนาลัย,หาดเสี้ยว,640501
64130,สุโขทัย,ศรีสัชนาลัย,ป่างิ้ว,640502
64130,สุโขทัย,ศรีสัชนาลัย,แม่สำ,640503
64130,สุโขทัย,ศรีสัชนาลัย,แม่สิน,640504
64130,สุโขทัย,ศรีสัชนาลัย,บ้านตึก,640505
64130,สุโขทัย,ศรีสัชนาลัย,หนองอ้อ,640506
64190,สุโขทัย,ศรีสัชนาลัย,ท่าชัย,640507
64190,สุโขทัย,ศรีสัชนาลัย,ศรีสัชนาลัย,640508
64130,สุโขทัย,ศรีสัชนาลัย,ดงคู่,640509
64130,สุโขทัย,ศรีสัชนาลัย,บ้านแก่ง,640510
64130,สุโขทัย,ศรีสัชนาลัย,สารจิตร,640511
64120,สุโขทัย,ศรีสำโรง,คลองตาล,640601
64120,สุโขทัย,ศรีสำโรง,วังลึก,640602
64120,สุโขทัย,ศรีสำโรง,สามเรือน,640603
64120,สุโขทัย,ศรีสำโรง,บ้านนา,640604
64120,สุโขทัย,ศรีสำโรง,วังทอง,640605
64120,สุโขทัย,ศรีสำโรง,นาขุนไกร,640606
64120,สุโขทัย,ศรีสำโรง,เกาะตาเลี้ยง,640607
64120,สุโขทัย,ศรีสำโรง,วัดเกาะ,640608
64120,สุโขทัย,ศรีสำโรง,บ้านไร่,640609
64120,สุโขทัย,ศรีสำโรง,ทับผึ้ง,640610
64120,สุโขทัย,ศรีสำโรง,บ้านซ่าน,640611
64120,สุโขทัย,ศรีสำโรง,วังใหญ่,640612
64120,สุโขทัย,ศรีสำโรง,ราวต้นจันทร์,640613
64110,สุโขทัย,สวรรคโลก,เมืองสวรรคโลก,640701
64110,สุโขทัย,สวรรคโลก,ในเมือง,640702
64110,สุโขทัย,สวรรคโลก,คลองกระจง,640703
64110,สุโขทัย,สวรรคโลก,วังพิณพาทย์,640704
64110,สุโขทัย,สวรรคโลก,วังไม้ขอน,640705
64110,สุโขทัย,สวรรคโลก,ย่านยาว,640706
64110,สุโขทัย,สวรรคโลก,นาทุ่ง,640707
64110,สุโขทัย,สวรรคโลก,คลองยาง,640708
64110,สุโขทัย,สวรรคโลก,เมืองบางยม,640709
64110,สุโขทัย,สวรรคโลก,ท่าทอง,640710
64110,สุโขทัย,สวรรคโลก,ปากน้ำ,640711
64110,สุโขทัย,สวรรคโลก,ป่ากุมเกาะ,640712
64110,สุโขทัย,สวรรคโลก,เมืองบางขลัง,640713
64110,สุโขทัย,สวรรคโลก,หนองกลับ,640714
64180,สุโขทัย,ศรีนคร,ศรีนคร,640801
64180,สุโขทัย,ศรีนคร,นครเดิฐ,640802
64180,สุโขทัย,ศรีนคร,น้ำขุม,640803
64180,สุโขทัย,ศรีนคร,คลองมะพลับ,640804
64180,สุโขทัย,ศรีนคร,หนองบัว,640805
64230,สุโขทัย,ทุ่งเสลี่ยม,บ้านใหม่ไชยมงคล,640901
64150,สุโขทัย,ทุ่งเสลี่ยม,ไทยชนะศึก,640902
64150,สุโขทัย,ทุ่งเสลี่ยม,ทุ่งเสลี่ยม,640903
64150,สุโขทัย,ทุ่งเสลี่ยม,กลางดง,640904
64230,สุโขทัย,ทุ่งเสลี่ยม,เขาแก้วศรีสมบูรณ์,640905
65000,พิษณุโลก,เมืองพิษณุโลก,ในเมือง,650101
65230,พิษณุโลก,เมืองพิษณุโลก,วังน้ำคู้,650102
65000,พิษณุโลก,เมืองพิษณุโลก,วัดจันทร์,650103
65230,พิษณุโลก,เมืองพิษณุโลก,วัดพริก,650104
65000,พิษณุโลก,เมืองพิษณุโลก,ท่าทอง,650105
65000,พิษณุโลก,เมืองพิษณุโลก,ท่าโพธิ์,650106
65000,พิษณุโลก,เมืองพิษณุโลก,สมอแข,650107
65000,พิษณุโลก,เมืองพิษณุโลก,ดอนทอง,650108
65000,พิษณุโลก,เมืองพิษณุโลก,บ้านป่า,650109
65000,พิษณุโลก,เมืองพิษณุโลก,ปากโทก,650110
65000,พิษณุโลก,เมืองพิษณุโลก,หัวรอ,650111
65000,พิษณุโลก,เมืองพิษณุโลก,จอมทอง,650112
65000,พิษณุโลก,เมืองพิษณุโลก,บ้านกร่าง,650113
65000,พิษณุโลก,เมืองพิษณุโลก,บ้านคลอง,650114
65000,พิษณุโลก,เมืองพิษณุโลก,พลายชุมพล,650115
65000,พิษณุโลก,เมืองพิษณุโลก,มะขามสูง,650116
65000,พิษณุโลก,เมืองพิษณุโลก,อรัญญิก,650117
65000,พิษณุโลก,เมืองพิษณุโลก,บึงพระ,650118
65000,พิษณุโลก,เมืองพิษณุโลก,ไผ่ขอดอน,650119
65230,พิษณุโลก,เมืองพิษณุโลก,งิ้วงาม,650120
65120,พิษณุโลก,นครไทย,นครไทย,650201
65120,พิษณุโลก,นครไทย,หนองกะท้าว,650202
65120,พิษณุโลก,นครไทย,บ้านแยง,650203
65120,พิษณุโลก,นครไทย,เนินเพิ่ม,650204
65120,พิษณุโลก,นครไทย,นาบัว,650205
65120,พิษณุโลก,นครไทย,นครชุม,650206
65120,พิษณุโลก,นครไทย,น้ำกุ่ม,650207
65120,พิษณุโลก,นครไทย,ยางโกลน,650208
65120,พิษณุโลก,นครไทย,บ่อโพธิ์,650209
65120,พิษณุโลก,นครไทย,บ้านพร้าว,650210
65120,พิษณุโลก,นครไทย,ห้วยเฮี้ย,650211
65170,พิษณุโลก,ชาติตระการ,ป่าแดง,650301
65170,พิษณุโลก,ชาติตระการ,ชาติตระการ,650302
65170,พิษณุโลก,ชาติตระการ,สวนเมี่ยง,650303
65170,พิษณุโลก,ชาติตระการ,บ้านดง,650304
65170,พิษณุโลก,ชาติตระการ,บ่อภาค,650305
65170,พิษณุโลก,ชาติตระการ,ท่าสะแก,650306
65140,พิษณุโลก,บางระกำ,บางระกำ,650401
65140,พิษณุโลก,บางระกำ,ปลักแรด,650402
65140,พิษณุโลก,บางระกำ,พันเสา,650403
65140,พิษณุโลก,บางระกำ,วังอิทก,650404
65140,พิษณุโลก,บางระกำ,บึงกอก,650405
65140,พิษณุโลก,บางระกำ,หนองกุลา,650406
65240,พิษณุโลก,บางระกำ,ชุมแสงสงคราม,650407
65140,พิษณุโลก,บางระกำ,นิคมพัฒนา,650408
65140,พิษณุโลก,บางระกำ,บ่อทอง,650409
65140,พิษณุโลก,บางระกำ,ท่านางงาม,650410
65240,พิษณุโลก,บางระกำ,คุยม่วง,650411
65110,พิษณุโลก,บางกระทุ่ม,บางกระทุ่ม,650501
65110,พิษณุโลก,บางกระทุ่ม,บ้านไร่,650502
65110,พิษณุโลก,บางกระทุ่ม,โคกสลุด,650503
65110,พิษณุโลก,บางกระทุ่ม,สนามคลี,650504
65110,พิษณุโลก,บางกระทุ่ม,ท่าตาล,650505
65110,พิษณุโลก,บางกระทุ่ม,ไผ่ล้อม,650506
65110,พิษณุโลก,บางกระทุ่ม,นครป่าหมาก,650507
65210,พิษณุโลก,บางกระทุ่ม,เนินกุ่ม,650508
65210,พิษณุโลก,บางกระทุ่ม,วัดตายม,650509
65150,พิษณุโลก,พรหมพิราม,พรหมพิราม,650601
65150,พิษณุโลก,พรหมพิราม,ท่าช้าง,650602
65180,พิษณุโลก,พรหมพิราม,วงฆ้อง,650603
65150,พิษณุโลก,พรหมพิราม,มะตูม,650604
65150,พิษณุโลก,พรหมพิราม,หอกลอง,650605
65180,พิษณุโลก,พรหมพิราม,ศรีภิรมย์,650606
65180,พิษณุโลก,พรหมพิราม,ตลุกเทียม,650607
65150,พิษณุโลก,พรหมพิราม,วังวน,650608
65150,พิษณุโลก,พรหมพิราม,หนองแขม,650609
65180,พิษณุโลก,พรหมพิราม,มะต้อง,650610
65150,พิษณุโลก,พรหมพิราม,ทับยายเชียง,650611
65180,พิษณุโลก,พรหมพิราม,ดงประคำ,650612
65160,พิษณุโลก,วัดโบสถ์,วัดโบสถ์,650701
65160,พิษณุโลก,วัดโบสถ์,ท่างาม,650702
65160,พิษณุโลก,วัดโบสถ์,ท้อแท้,650703
65160,พิษณุโลก,วัดโบสถ์,บ้านยาง,650704
65160,พิษณุโลก,วัดโบสถ์,หินลาด,650705
65160,พิษณุโลก,วัดโบสถ์,คันโช้ง,650706
65130,พิษณุโลก,วังทอง,วังทอง,650801
65130,พิษณุโลก,วังทอง,พันชาลี,650802
65130,พิษณุโลก,วังทอง,แม่ระกา,650803
65220,พิษณุโลก,วังทอง,บ้านกลาง,650804
65130,พิษณุโลก,วังทอง,วังพิกุล,650805
65220,พิษณุโลก,วังทอง,แก่งโสภา,650806
65130,พิษณุโลก,วังทอง,ท่าหมื่นราม,650807
65130,พิษณุโลก,วังทอง,วังนกแอ่น,650808
65130,พิษณุโลก,วังทอง,หนองพระ,650809
65130,พิษณุโลก,วังทอง,ชัยนาม,650810
65130,พิษณุโลก,วังทอง,ดินทอง,650811
65190,พิษณุโลก,เนินมะปราง,ชมพู,650901
65190,พิษณุโลก,เนินมะปราง,บ้านมุง,650902
65190,พิษณุโลก,เนินมะปราง,ไทรย้อย,650903
65190,พิษณุโลก,เนินมะปราง,วังโพรง,650904
65190,พิษณุโลก,เนินมะปราง,บ้านน้อยซุ้มขี้เหล็ก,650905
65190,พิษณุโลก,เนินมะปราง,เนินมะปราง,650906
65190,พิษณุโลก,เนินมะปราง,วังยาง,650907
66000,พิจิตร,เมืองพิจิตร,ในเมือง,660101
66000,พิจิตร,เมืองพิจิตร,ไผ่ขวาง,660102
66000,พิจิตร,เมืองพิจิตร,ย่านยาว,660103
66000,พิจิตร,เมืองพิจิตร,ท่าฬ่อ,660104
66000,พิจิตร,เมืองพิจิตร,ปากทาง,660105
66000,พิจิตร,เมืองพิจิตร,คลองคะเชนทร์,660106
66000,พิจิตร,เมืองพิจิตร,โรงช้าง,660107
66000,พิจิตร,เมืองพิจิตร,เมืองเก่า,660108
66000,พิจิตร,เมืองพิจิตร,ท่าหลวง,660109
66000,พิจิตร,เมืองพิจิตร,บ้านบุ่ง,660110
66000,พิจิตร,เมืองพิจิตร,ฆะมัง,660111
66170,พิจิตร,เมืองพิจิตร,ดงป่าคำ,660112
66170,พิจิตร,เมืองพิจิตร,หัวดง,660113
66000,พิจิตร,เมืองพิจิตร,ป่ามะคาบ,660115
66000,พิจิตร,เมืองพิจิตร,สายคำโห้,660119
66170,พิจิตร,เมืองพิจิตร,ดงกลาง,660120
66180,พิจิตร,วังทรายพูน,วังทรายพูน,660201
66180,พิจิตร,วังทรายพูน,หนองปลาไหล,660202
66180,พิจิตร,วังทรายพูน,หนองพระ,660203
66180,พิจิตร,วังทรายพูน,หนองปล้อง,660204
66190,พิจิตร,โพธิ์ประทับช้าง,โพธิ์ประทับช้าง,660301
66190,พิจิตร,โพธิ์ประทับช้าง,ไผ่ท่าโพ,660302
66190,พิจิตร,โพธิ์ประทับช้าง,วังจิก,660303
66190,พิจิตร,โพธิ์ประทับช้าง,ไผ่รอบ,660304
66190,พิจิตร,โพธิ์ประทับช้าง,ดงเสือเหลือง,660305
66190,พิจิตร,โพธิ์ประทับช้าง,เนินสว่าง,660306
66190,พิจิตร,โพธิ์ประทับช้าง,ทุ่งใหญ่,660307
66110,พิจิตร,ตะพานหิน,ตะพานหิน,660401
66110,พิจิตร,ตะพานหิน,งิ้วราย,660402
66110,พิจิตร,ตะพานหิน,ห้วยเกตุ,660403
66110,พิจิตร,ตะพานหิน,ไทรโรงโขน,660404
66110,พิจิตร,ตะพานหิน,หนองพยอม,660405
66150,พิจิตร,ตะพานหิน,ทุ่งโพธิ์,660406
66110,พิจิตร,ตะพานหิน,ดงตะขบ,660407
66110,พิจิตร,ตะพานหิน,คลองคูณ,660408
66110,พิจิตร,ตะพานหิน,วังสำโรง,660409
66110,พิจิตร,ตะพานหิน,วังหว้า,660410
66150,พิจิตร,ตะพานหิน,วังหลุม,660411
66110,พิจิตร,ตะพานหิน,ทับหมัน,660412
66110,พิจิตร,ตะพานหิน,ไผ่หลวง,660413
66120,พิจิตร,บางมูลนาก,บางมูลนาก,660501
66120,พิจิตร,บางมูลนาก,บางไผ่,660502
66120,พิจิตร,บางมูลนาก,หอไกร,660503
66120,พิจิตร,บางมูลนาก,เนินมะกอก,660504
66120,พิจิตร,บางมูลนาก,วังสำโรง,660505
66120,พิจิตร,บางมูลนาก,ภูมิ,660506
66120,พิจิตร,บางมูลนาก,วังกรด,660507
66120,พิจิตร,บางมูลนาก,ห้วยเขน,660508
66210,พิจิตร,บางมูลนาก,วังตะกู,660509
66120,พิจิตร,บางมูลนาก,ลำประดา,660514
66130,พิจิตร,โพทะเล,โพทะเล,660601
66130,พิจิตร,โพทะเล,ท้ายน้ำ,660602
66130,พิจิตร,โพทะเล,ทะนง,660603
66130,พิจิตร,โพทะเล,ท่าบัว,660604
66130,พิจิตร,โพทะเล,ทุ่งน้อย,660605
66130,พิจิตร,โพทะเล,ท่าขมิ้น,660606
66130,พิจิตร,โพทะเล,ท่าเสา,660607
66130,พิจิตร,โพทะเล,บางคลาน,660608
66130,พิจิตร,โพทะเล,ท่านั่ง,660611
66130,พิจิตร,โพทะเล,บ้านน้อย,660612
66130,พิจิตร,โพทะเล,วัดขวาง,660613
66140,พิจิตร,สามง่าม,สามง่าม,660701
66140,พิจิตร,สามง่าม,กำแพงดิน,660702
66140,พิจิตร,สามง่าม,รังนก,660703
66140,พิจิตร,สามง่าม,เนินปอ,660706
66140,พิจิตร,สามง่าม,หนองโสน,660707
66150,พิจิตร,ทับคล้อ,ทับคล้อ,660801
66230,พิจิตร,ทับคล้อ,เขาทราย,660802
66230,พิจิตร,ทับคล้อ,เขาเจ็ดลูก,660803
66150,พิจิตร,ทับคล้อ,ท้ายทุ่ง,660804
66160,พิจิตร,สากเหล็ก,สากเหล็ก,660901
66160,พิจิตร,สากเหล็ก,ท่าเยี่ยม,660902
66160,พิจิตร,สากเหล็ก,คลองทราย,660903
66160,พิจิตร,สากเหล็ก,หนองหญ้าไทร,660904
66160,พิจิตร,สากเหล็ก,วังทับไทร,660905
66130,พิจิตร,บึงนาราง,ห้วยแก้ว,661001
66130,พิจิตร,บึงนาราง,โพธิ์ไทรงาม,661002
66130,พิจิตร,บึงนาราง,แหลมรัง,661003
66130,พิจิตร,บึงนาราง,บางลาย,661004
66130,พิจิตร,บึงนาราง,บึงนาราง,661005
66210,พิจิตร,ดงเจริญ,วังงิ้วใต้,661101
66210,พิจิตร,ดงเจริญ,วังงิ้ว,661102
66210,พิจิตร,ดงเจริญ,ห้วยร่วม,661103
66210,พิจิตร,ดงเจริญ,ห้วยพุก,661104
66210,พิจิตร,ดงเจริญ,สำนักขุนเณร,661105
66140,พิจิตร,วชิรบารมี,บ้านนา,661201
66140,พิจิตร,วชิรบารมี,บึงบัว,661202
66140,พิจิตร,วชิรบารมี,วังโมกข์,661203
66220,พิจิตร,วชิรบารมี,หนองหลุม,661204
67000,เพชรบูรณ์,เมืองเพชรบูรณ์,ในเมือง,670101
67000,เพชรบูรณ์,เมืองเพชรบูรณ์,ตะเบาะ,670102
67000,เพชรบูรณ์,เมืองเพชรบูรณ์,บ้านโตก,670103
67000,เพชรบูรณ์,เมืองเพชรบูรณ์,สะเดียง,670104
67000,เพชรบูรณ์,เมืองเพชรบูรณ์,ป่าเลา,670105
67000,เพชรบูรณ์,เมืองเพชรบูรณ์,นางั่ว,670106
67250,เพชรบูรณ์,เมืองเพชรบูรณ์,ท่าพล,670107
67000,เพชรบูรณ์,เมืองเพชรบูรณ์,ดงมูลเหล็ก,670108
67000,เพชรบูรณ์,เมืองเพชรบูรณ์,บ้านโคก,670109
67000,เพชรบูรณ์,เมืองเพชรบูรณ์,ชอนไพร,670110
67000,เพชรบูรณ์,เมืองเพชรบูรณ์,นาป่า,670111
67210,เพชรบูรณ์,เมืองเพชรบูรณ์,นายม,670112
67210,เพชรบูรณ์,เมืองเพชรบูรณ์,วังชมภู,670113
67000,เพชรบูรณ์,เมืองเพชรบูรณ์,น้ำร้อน,670114
67210,เพชรบูรณ์,เมืองเพชรบูรณ์,ห้วยสะแก,670115
67000,เพชรบูรณ์,เมืองเพชรบูรณ์,ห้วยใหญ่,670116
67210,เพชรบูรณ์,เมืองเพชรบูรณ์,ระวิง,670117
67150,เพชรบูรณ์,ชนแดน,ชนแดน,670201
67190,เพชรบูรณ์,ชนแดน,ดงขุย,670202
67150,เพชรบูรณ์,ชนแดน,ท่าข้าม,670203
67150,เพชรบูรณ์,ชนแดน,พุทธบาท,670204
67150,เพชรบูรณ์,ชนแดน,ลาดแค,670205
67190,เพชรบูรณ์,ชนแดน,บ้านกล้วย,670206
67150,เพชรบูรณ์,ชนแดน,ซับพุทรา,670208
67190,เพชรบูรณ์,ชนแดน,ตะกุดไร,670209
67150,เพชรบูรณ์,ชนแดน,ศาลาลาย,670210
67110,เพชรบูรณ์,หล่มสัก,หล่มสัก,670301
67110,เพชรบูรณ์,หล่มสัก,วัดป่า,670302
67110,เพชรบูรณ์,หล่มสัก,ตาลเดี่ยว,670303
67110,เพชรบูรณ์,หล่มสัก,ฝายนาแซง,670304
67110,เพชรบูรณ์,หล่มสัก,หนองสว่าง,670305
67110,เพชรบูรณ์,หล่มสัก,น้ำเฮี้ย,670306
67110,เพชรบูรณ์,หล่มสัก,สักหลง,670307
67110,เพชรบูรณ์,หล่มสัก,ท่าอิบุญ,670308
67110,เพชรบูรณ์,หล่มสัก,บ้านโสก,670309
67110,เพชรบูรณ์,หล่มสัก,บ้านติ้ว,670310
67110,เพชรบูรณ์,หล่มสัก,ห้วยไร่,670311
67110,เพชรบูรณ์,หล่มสัก,น้ำก้อ,670312
67110,เพชรบูรณ์,หล่มสัก,ปากช่อง,670313
67110,เพชรบูรณ์,หล่มสัก,น้ำชุน,670314
67110,เพชรบูรณ์,หล่มสัก,หนองไขว่,670315
67110,เพชรบูรณ์,หล่มสัก,ลานบ่า,670316
67110,เพชรบูรณ์,หล่มสัก,บุ่งคล้า,670317
67110,เพชรบูรณ์,หล่มสัก,บุ่งน้ำเต้า,670318
67110,เพชรบูรณ์,หล่มสัก,บ้านกลาง,670319
67110,เพชรบูรณ์,หล่มสัก,ช้างตะลูด,670320
67110,เพชรบูรณ์,หล่มสัก,บ้านไร่,670321
67110,เพชรบูรณ์,หล่มสัก,ปากดุก,670322
67110,เพชรบูรณ์,หล่มสัก,บ้านหวาย,670323
67120,เพชรบูรณ์,หล่มเก่า,หล่มเก่า,670401
67120,เพชรบูรณ์,หล่มเก่า,นาซำ,670402
67120,เพชรบูรณ์,หล่มเก่า,หินฮาว,670403
67120,เพชรบูรณ์,หล่มเก่า,บ้านเนิน,670404
67120,เพชรบูรณ์,หล่มเก่า,ศิลา,670405
67120,เพชรบูรณ์,หล่มเก่า,นาแซง,670406
67120,เพชรบูรณ์,หล่มเก่า,วังบาล,670407
67120,เพชรบูรณ์,หล่มเก่า,นาเกาะ,670408
67120,เพชรบูรณ์,หล่มเก่า,ตาดกลอย,670409
67130,เพชรบูรณ์,วิเชียรบุรี,ท่าโรง,670501
67130,เพชรบูรณ์,วิเชียรบุรี,สระประดู่,670502
67130,เพชรบูรณ์,วิเชียรบุรี,สามแยก,670503
67130,เพชรบูรณ์,วิเชียรบุรี,โคกปรง,670504
67130,เพชรบูรณ์,วิเชียรบุรี,น้ำร้อน,670505
67130,เพชรบูรณ์,วิเชียรบุรี,บ่อรัง,670506
67180,เพชรบูรณ์,วิเชียรบุรี,พุเตย,670507
67180,เพชรบูรณ์,วิเชียรบุรี,พุขาม,670508
67180,เพชรบูรณ์,วิเชียรบุรี,ภูน้ำหยด,670509
67180,เพชรบูรณ์,วิเชียรบุรี,ซับสมบูรณ์,670510
67130,เพชรบูรณ์,วิเชียรบุรี,บึงกระจับ,670511
67180,เพชรบูรณ์,วิเชียรบุรี,วังใหญ่,670512
67130,เพชรบูรณ์,วิเชียรบุรี,ยางสาว,670513
67180,เพชรบูรณ์,วิเชียรบุรี,ซับน้อย,670514
67170,เพชรบูรณ์,ศรีเทพ,ศรีเทพ,670601
67170,เพชรบูรณ์,ศรีเทพ,สระกรวด,670602
67170,เพชรบูรณ์,ศรีเทพ,คลองกระจัง,670603
67170,เพชรบูรณ์,ศรีเทพ,นาสนุ่น,670604
67170,เพชรบูรณ์,ศรีเทพ,โคกสะอาด,670605
67170,เพชรบูรณ์,ศรีเทพ,หนองย่างทอย,670606
67170,เพชรบูรณ์,ศรีเทพ,ประดู่งาม,670607
67140,เพชรบูรณ์,หนองไผ่,กองทูล,670701
67220,เพชรบูรณ์,หนองไผ่,นาเฉลียง,670702
67140,เพชรบูรณ์,หนองไผ่,บ้านโภชน์,670703
67140,เพชรบูรณ์,หนองไผ่,ท่าแดง,670704
67140,เพชรบูรณ์,หนองไผ่,เพชรละคร,670705
67140,เพชรบูรณ์,หนองไผ่,บ่อไทย,670706
67220,เพชรบูรณ์,หนองไผ่,ห้วยโป่ง,670707
67140,เพชรบูรณ์,หนองไผ่,วังท่าดี,670708
67140,เพชรบูรณ์,หนองไผ่,บัววัฒนา,670709
67140,เพชรบูรณ์,หนองไผ่,หนองไผ่,670710
67140,เพชรบูรณ์,หนองไผ่,วังโบสถ์,670711
67220,เพชรบูรณ์,หนองไผ่,ยางงาม,670712
67140,เพชรบูรณ์,หนองไผ่,ท่าด้วง,670713
67160,เพชรบูรณ์,บึงสามพัน,ซับสมอทอด,670801
67160,เพชรบูรณ์,บึงสามพัน,ซับไม้แดง,670802
67160,เพชรบูรณ์,บึงสามพัน,หนองแจง,670803
67160,เพชรบูรณ์,บึงสามพัน,กันจุ,670804
67230,เพชรบูรณ์,บึงสามพัน,วังพิกุล,670805
67160,เพชรบูรณ์,บึงสามพัน,พญาวัง,670806
67160,เพชรบูรณ์,บึงสามพัน,ศรีมงคล,670807
67160,เพชรบูรณ์,บึงสามพัน,สระแก้ว,670808
67160,เพชรบูรณ์,บึงสามพัน,บึงสามพัน,670809
67260,เพชรบูรณ์,น้ำหนาว,น้ำหนาว,670901
67260,เพชรบูรณ์,น้ำหนาว,หลักด่าน,670902
67260,เพชรบูรณ์,น้ำหนาว,วังกวาง,670903
67260,เพชรบูรณ์,น้ำหนาว,โคกมน,670904
67240,เพชรบูรณ์,วังโป่ง,วังโป่ง,671001
67240,เพชรบูรณ์,วังโป่ง,ท้ายดง,671002
67240,เพชรบูรณ์,วังโป่ง,ซับเปิบ,671003
67240,เพชรบูรณ์,วังโป่ง,วังหิน,671004
67240,เพชรบูรณ์,วังโป่ง,วังศาล,671005
67270,เพชรบูรณ์,เขาค้อ,ทุ่งสมอ,671101
67280,เพชรบูรณ์,เขาค้อ,แคมป์สน,671102
67270,เพชรบูรณ์,เขาค้อ,เขาค้อ,671103
67270,เพชรบูรณ์,เขาค้อ,ริมสีม่วง,671104
67270,เพชรบูรณ์,เขาค้อ,สะเดาะพง,671105
67270,เพชรบูรณ์,เขาค้อ,หนองแม่นา,671106
67280,เพชรบูรณ์,เขาค้อ,เข็กน้อย,671107
70000,ราชบุรี,เมืองราชบุรี,หน้าเมือง,700101
70000,ราชบุรี,เมืองราชบุรี,เจดีย์หัก,700102
70000,ราชบุรี,เมืองราชบุรี,ดอนตะโก,700103
70000,ราชบุรี,เมืองราชบุรี,หนองกลางนา,700104
70000,ราชบุรี,เมืองราชบุรี,ห้วยไผ่,700105
70000,ราชบุรี,เมืองราชบุรี,คุ้งน้ำวน,700106
70000,ราชบุรี,เมืองราชบุรี,คุ้งกระถิน,700107
70000,ราชบุรี,เมืองราชบุรี,อ่างทอง,700108
70000,ราชบุรี,เมืองราชบุรี,โคกหม้อ,700109
70000,ราชบุรี,เมืองราชบุรี,สามเรือน,700110
70000,ราชบุรี,เมืองราชบุรี,พิกุลทอง,700111
70000,ราชบุรี,เมืองราชบุรี,น้ำพุ,700112
70000,ราชบุรี,เมืองราชบุรี,ดอนแร่,700113
70000,ราชบุรี,เมืองราชบุรี,หินกอง,700114
70000,ราชบุรี,เมืองราชบุรี,เขาแร้ง,700115
70000,ราชบุรี,เมืองราชบุรี,เกาะพลับพลา,700116
70000,ราชบุรี,เมืองราชบุรี,หลุมดิน,700117
70000,ราชบุรี,เมืองราชบุรี,บางป่า,700118
70000,ราชบุรี,เมืองราชบุรี,พงสวาย,700119
70000,ราชบุรี,เมืองราชบุรี,คูบัว,700120
70000,ราชบุรี,เมืองราชบุรี,ท่าราบ,700121
70000,ราชบุรี,เมืองราชบุรี,บ้านไร่,700122
70150,ราชบุรี,จอมบึง,จอมบึง,700201
70150,ราชบุรี,จอมบึง,ปากช่อง,700202
70150,ราชบุรี,จอมบึง,เบิกไพร,700203
70150,ราชบุรี,จอมบึง,ด่านทับตะโก,700204
70150,ราชบุรี,จอมบึง,แก้มอ้น,700205
70150,ราชบุรี,จอมบึง,รางบัว,700206
70180,ราชบุรี,สวนผึ้ง,สวนผึ้ง,700301
70180,ราชบุรี,สวนผึ้ง,ป่าหวาย,700302
70180,ราชบุรี,สวนผึ้ง,ท่าเคย,700304
70180,ราชบุรี,สวนผึ้ง,ตะนาวศรี,700307
70130,ราชบุรี,ดำเนินสะดวก,ดำเนินสะดวก,700401
70210,ราชบุรี,ดำเนินสะดวก,ประสาทสิทธิ์,700402
70130,ราชบุรี,ดำเนินสะดวก,ศรีสุราษฎร์,700403
70130,ราชบุรี,ดำเนินสะดวก,ตาหลวง,700404
70130,ราชบุรี,ดำเนินสะดวก,ดอนกรวย,700405
70130,ราชบุรี,ดำเนินสะดวก,ดอนคลัง,700406
70210,ราชบุรี,ดำเนินสะดวก,บัวงาม,700407
70130,ราชบุรี,ดำเนินสะดวก,บ้านไร่,700408
70130,ราชบุรี,ดำเนินสะดวก,แพงพวย,700409
70130,ราชบุรี,ดำเนินสะดวก,สี่หมื่น,700410
70130,ราชบุรี,ดำเนินสะดวก,ท่านัด,700411
70130,ราชบุรี,ดำเนินสะดวก,ขุนพิทักษ์,700412
70130,ราชบุรี,ดำเนินสะดวก,ดอนไผ่,700413
70110,ราชบุรี,บ้านโป่ง,บ้านโป่ง,700501
70110,ราชบุรี,บ้านโป่ง,ท่าผา,700502
70190,ราชบุรี,บ้านโป่ง,กรับใหญ่,700503
70110,ราชบุรี,บ้านโป่ง,ปากแรต,700504
70110,ราชบุรี,บ้านโป่ง,หนองกบ,700505
70110,ราชบุรี,บ้านโป่ง,หนองอ้อ,700506
70110,ราชบุรี,บ้านโป่ง,ดอนกระเบื้อง,700507
70110,ราชบุรี,บ้านโป่ง,สวนกล้วย,700508
70110,ราชบุรี,บ้านโป่ง,นครชุมน์,700509
70110,ราชบุรี,บ้านโป่ง,บ้านม่วง,700510
70110,ราชบุรี,บ้านโป่ง,คุ้งพยอม,700511
70110,ราชบุรี,บ้านโป่ง,หนองปลาหมอ,700512
